Shopify Product Handle,Review Creation Date,Review Content,Review Score,Review Title,Reviewer Display Name,Reviewer Email,Publish Review
oil-of-oregano,2018-10-28,good health,5,Works well,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2018-03-14,No complaints! This product is great.,5,This product is great.,DRGM,example@example.com,TRUE
oil-of-oregano,2016-12-02,good product,4,Four Stars,teto1904,example@example.com,TRUE
oil-of-oregano,2017-11-29,I'm not sure this really works because I have gotten sick while taken it.,3,Three Stars,william s.,example@example.com,TRUE
oil-of-oregano,2022-01-25,I did not notice any change at all I have much better experience with puritans pride oregano.,1,Not worth the money,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2017-12-18,Great relief for IBS symptoms.,5,Oil of Oregano - it's not Italian seasoning,Mr. Consumer,example@example.com,TRUE
oil-of-oregano,2016-07-28,Love this product. It is a healing accelerator and very useful when on a road trip,5,Five Stars,Kindle Customer,example@example.com,TRUE
oil-of-oregano,2016-11-08,no after test is great. I tried another product and it was really bad.,5,Five Stars,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2017-12-29,Gaia herb products are the best,5,Five Stars,Mary,example@example.com,TRUE
oil-of-oregano,2017-11-07,Love this supplement works sooo well.,5,Just as described,The One,example@example.com,TRUE
oil-of-oregano,2016-04-30,Amazing for curing a  yeast infection within days.,5,Amazing for curing a yeast infection within days,Other Than,example@example.com,TRUE
oil-of-oregano,2015-04-28,One of my arsenal against candida... keeping it in check.,4,Four Stars,carolf,example@example.com,TRUE
oil-of-oregano,2017-06-21,Good for bacterial and fungal issues.,5,reliable,Honest Consumer,example@example.com,TRUE
oil-of-oregano,2018-04-15,Great natural antibiotic!,5,Five Stars,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2015-07-10,Great theraputic brand of an essential nutrient to fight bacteria and fungus infections in the body.  Recommended by our Homeopathic.,5,Great theraputic brand of an essential nutrient to fight bacteria ...,Chrystal,example@example.com,TRUE
oil-of-oregano,2016-12-02,The stuff is incredible I buy it every chance I get,5,Buy this,big rob,example@example.com,TRUE
oil-of-oregano,2019-08-13,I was referred to this brand specifically for SIBO but after I got them realized the capsules were not enteric. so do not offer delayed release.,2,NOT enteric capsules,Linda E.,example@example.com,TRUE
oil-of-oregano,2019-02-09,I bought a bottle of this product on May 22 2018.  They "Best By" date is 01/21.  A couple of weeks ago I tried to get one out of the bottle and discovered that about 12 of the capsules were stuck to the bottom of the bottle or each other. One or more of the capsules had leaked rending several capsules unusable.,1,Problem with leakage,Elizabeth,example@example.com,TRUE
oil-of-oregano,2017-07-12,As described and promptly shipped.  Thanks!,5,Five Stars,Alpine,example@example.com,TRUE
oil-of-oregano,2017-01-22,This is a staple for me. Helps many different things.,5,Basic staple for me,Smart Shopper,example@example.com,TRUE
oil-of-oregano,2018-01-25,Love this vitamin,5,Five Stars,Katie M,example@example.com,TRUE
oil-of-oregano,2018-04-22,Works great.,5,Five Stars,comesailaway,example@example.com,TRUE
oil-of-oregano,2017-10-27,Very good and effective product.,5,Five Stars,Wilfredo,example@example.com,TRUE
oil-of-oregano,2020-11-02,Received on November 1 2020. These pills are rancid. Thankfully I only took one but it made me sick for 12hrs. I cut one open and it looked and smelled like black motor oil. Disgusting! Going to re-think buying Gaia on Amazon - not sure if it’s authentic.,1,Rancid - might not be authentic,Schulte,example@example.com,TRUE
oil-of-oregano,2017-09-19,Good stuff. Buy it on Amazon!,5,Buy on Amazon.,Jacob B.,example@example.com,TRUE
oil-of-oregano,2017-02-09,Great quality product I will be ordering again. :),5,5 stars,Matthias B.,example@example.com,TRUE
oil-of-oregano,2016-05-22,Great product for helping stop a cold.,4,Great product,ASMung,example@example.com,TRUE
oil-of-oregano,2016-12-31,Can't live without this!  Keeps us healthy and strong!,5,Can't live without this! Keeps us healthy and strong ...,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2017-12-27,GREAT for colds!!!,5,Five Stars,Monique,example@example.com,TRUE
oil-of-oregano,2019-07-31,I had trust in ordering these because of the reviews but after the second order I realized that I got a bad batch. I opened one of the capsules and the oil is black and thick. I don’t think Oregano oil is supposed to look like that. I expect a quality product considering the price I paid for it. will try the Mortar and Mortar brand.,1,Never again,Hot Chocolate.,example@example.com,TRUE
oil-of-oregano,2015-12-17,Don't bite into the capsules or you'll find out just how incredibly potent they really are.,5,Five Stars,Hobby Poppy,example@example.com,TRUE
oil-of-oregano,2017-02-18,Stops colds before they get hold of you.,5,Five Stars,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2017-11-02,Does what it says...,5,Great!,Elizabeth,example@example.com,TRUE
oil-of-oregano,2019-03-05,Helps immune system,3,Immune system,Kindle Customer,example@example.com,TRUE
oil-of-oregano,2015-08-14,when I'm starting to feel sick I take a couple of these and it helps so much.,5,Five Stars,Mel Reb,example@example.com,TRUE
oil-of-oregano,2018-01-16,Quick!!,5,Five Stars,Bobbie dillon,example@example.com,TRUE
oil-of-oregano,2015-06-20,Got the pills for a cough that go away.  Have not been taking then long enough yet.,5,Hope for helping,Janet Owens,example@example.com,TRUE
oil-of-oregano,2016-07-18,This is great for candida works awesome.,5,Five Stars,Medina,example@example.com,TRUE
oil-of-oregano,2016-08-03,Great for immune system. I never get sick.,5,Good stuff,Debra sant,example@example.com,TRUE
oil-of-oregano,2017-05-16,Excellent product prompt delivery!,5,Five Stars,Samantha Arellano,example@example.com,TRUE
oil-of-oregano,2015-07-13,My only complaint is that this give me heartburn and I burp bad tasting oregano for hours.  Otherwise it seems to do the job.,3,Stinky oregano burps,Silvy,example@example.com,TRUE
oil-of-oregano,2015-10-05,Very good,4,Four Stars,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2016-08-24,Much better than oil drops and just as effective,5,Five Stars,barefoot,example@example.com,TRUE
oil-of-oregano,2017-05-31,excellent for immune system,5,excellent,Diane,example@example.com,TRUE
oil-of-oregano,2016-10-22,this is the brand I always use,5,Five Stars,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2017-08-18,Great product,5,Great product,R. L.,example@example.com,TRUE
oil-of-oregano,2015-07-03,I sad to say for me it causes a upset stomach like acid insuggestion the sucks intense and I only took one capsule it's been lasting hours know I had to look up side effects on this product:(it's really turning my tummy in discomfort. Everybody different I'm just to sensitive not knocking the product I wish I had great results but I'm not taking it again was just to much for me I only took one capsule and it really upset my tummy sooo bad:(,1,tummy upset for hours:(,Sparks,example@example.com,TRUE
oil-of-oregano,2018-06-24,Ok,3,Ok,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2017-02-06,GREAT FOR PRE SICKNESS PROTECTION,5,Five Stars,Rodney Dunham,example@example.com,TRUE
oil-of-oregano,2014-12-06,Excellent herb Gaia grows and harvests it's own herbs.  Oil of Oregano is good for viruses.,5,Five Stars,Kennedy,example@example.com,TRUE
oil-of-oregano,2017-03-04,Very happy with purchase,5,Five Stars,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2015-09-29,Capsules contain very potent fresh smelling oreganol oil.Delivered quickly.Would purchase again.,5,Five Stars,Kindle Customer,example@example.com,TRUE
oil-of-oregano,2017-03-14,great product .,5,Five Stars,Bluesky49,example@example.com,TRUE
oil-of-oregano,2017-05-29,Great product.,5,Five Stars,Rhonda,example@example.com,TRUE
oil-of-oregano,2017-01-30,helps with pain,5,Five Stars,leon m herrington,example@example.com,TRUE
oil-of-oregano,2020-10-15,Bought this because it is listed as “100%” certified organic.  The bottle has no such certification nor says it’s organic anywhere.  Seems as though they are false advertising the description on Amazon.,1,Not organic as listed in the description,Jordan Atkins-Loria,example@example.com,TRUE
oil-of-oregano,2017-01-31,Doctor told me to take your guess is as good as mine,3,Three Stars,Spirit of Ulises,example@example.com,TRUE
oil-of-oregano,2017-02-13,love this stuff,5,Five Stars,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2017-02-17,This stuff works,5,Five Stars,Kathy,example@example.com,TRUE
oil-of-oregano,2017-11-04,Didn't notice a difference,3,No difference,Jaime L,example@example.com,TRUE
oil-of-oregano,2016-07-10,My favorite brandbuying for many years,5,Five Stars,Cristina,example@example.com,TRUE
oil-of-oregano,2016-12-10,Works for me,5,Five Stars,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2016-12-01,Good all around,5,Five Stars,DrItaly,example@example.com,TRUE
oil-of-oregano,2015-10-29,Oregano is such a need staple in you medicine cabinet.,5,Five Stars,R M D,example@example.com,TRUE
oil-of-oregano,2016-05-12,Super fast shipping and quality product!,5,Five Stars,Amazon CustomerTarp,example@example.com,TRUE
oil-of-oregano,2017-04-05,Satisfied.,5,No complaints,mak,example@example.com,TRUE
oil-of-oregano,2016-12-12,Best oregano,5,Great price,Heide,example@example.com,TRUE
oil-of-oregano,2021-08-20,This came with no plastic seal on the lid nor an opening coating!!  I’m afraid to use.,1,No safety measures,Amanda L.,example@example.com,TRUE
oil-of-oregano,2016-12-19,Great product,5,Great Product,Cynthia D Khan,example@example.com,TRUE
oil-of-oregano,2016-05-27,Awesome for the immune system!,5,Five Stars,ROSI LUZ,example@example.com,TRUE
oil-of-oregano,2016-11-22,Great product,5,Five Stars,Todd Daniel Mickalowski,example@example.com,TRUE
oil-of-oregano,2016-12-06,great,5,Five Stars,Caroline Burgess,example@example.com,TRUE
oil-of-oregano,2016-09-26,good stuff,5,Five Stars,Jerry Bergstad,example@example.com,TRUE
oil-of-oregano,2016-12-02,Excellent,5,Five Stars,ANTHONY DELEON,example@example.com,TRUE
oil-of-oregano,2016-07-18,good product.. well-crafted...healing,5,Five Stars,Sunyasi,example@example.com,TRUE
oil-of-oregano,2016-05-26,Great product,5,Five Stars,danraoul,example@example.com,TRUE
oil-of-oregano,2015-10-05,Fast delivery. Product was as described.,5,Five Stars,Trista,example@example.com,TRUE
oil-of-oregano,2015-07-23,Gaia Oil of oregano simply the Best.,5,Need it most of my days.,AEdolcevita,example@example.com,TRUE
oil-of-oregano,2015-05-10,I love to use these when feeling sick,5,Five Stars,oilswork,example@example.com,TRUE
oil-of-oregano,2016-01-20,just as described.,5,Five Stars,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2015-11-13,Good company great product,5,Five Stars,Nina S,example@example.com,TRUE
oil-of-oregano,2014-07-18,Good product that does what it's supposed to do.,5,Five Stars,Lynn Vielbaum,example@example.com,TRUE
oil-of-oregano,2015-08-23,Cured my cancer.,5,Five Stars,Kelsey,example@example.com,TRUE
oil-of-oregano,2016-01-09,Works Well!,5,Works Well,Carol A. Briney,example@example.com,TRUE
oil-of-oregano,2015-03-10,Seems to be pretty good.,5,Five Stars,Dave S,example@example.com,TRUE
oil-of-oregano,2015-07-31,Nice Product No Problems,5,Nice,Pam Storey,example@example.com,TRUE
oil-of-oregano,2016-01-13,great!,5,Five Stars,Marie P.,example@example.com,TRUE
oil-of-oregano,2019-04-02,Didnt see no difference on skin. I have psoriasis,2,Sad,Joana,example@example.com,TRUE
oil-of-oregano,2015-08-19,Fantastic quality!,5,Five Stars,Melissa V. Smith RMT,example@example.com,TRUE
oil-of-oregano,2015-05-27,doesn't seem to be of the same quality as my previous orders,3,Three Stars,TM922,example@example.com,TRUE
oil-of-oregano,2019-06-14,This made me cough for awhile and hours later I can still taste it. Feels like I ate spaghetti. People complain about fish oil coming back up. This does the same thing. How did it get so many good reviews? Sending back.,1,Can taste oregano for too long,Evelyn,example@example.com,TRUE
oil-of-oregano,2015-08-18,excellent antiviral,5,Five Stars,pluszhohen,example@example.com,TRUE
oil-of-oregano,2020-08-03,Llego con la tapa rota.Y en donde esta la información de como tomar este producto trae una etiqueta pegada y NO deja leer la información.,1,Un poco desepcionada.,Ana Masso,example@example.com,TRUE
oil-of-oregano,2015-03-27,no problems here,5,Five Stars,Gary Liddiard,example@example.com,TRUE
oil-of-oregano,2015-05-12,Great products!!,5,Great Products!!,Elizabeth,example@example.com,TRUE
oil-of-oregano,2015-12-13,GOOD PRODUCT - IT'S OK,3,Three Stars,Violetta  Green,example@example.com,TRUE
oil-of-oregano,2014-11-23,It really works.,5,Five Stars,Doreen Mandel,example@example.com,TRUE
oil-of-oregano,2014-08-30,five stars,5,Five Stars,joseph paternostro,example@example.com,TRUE
oil-of-oregano,2020-04-07,Somebody made a mistake and sent me a bottle of Gass & Bloating pills instead of the oil of Oregano vigan liquid capsules.I'm not very happy.,1,Wrong item.,Lynn Welch,example@example.com,TRUE
oil-of-oregano,2017-08-24,The product appears old not fresh. I've had better results with putting my Doterra oregano oil into a capsule and taking this capsule. I will not be purchasing this product again nor will I recommend it.When I opened the bottle I could barely smell the oregano scent.,1,Poor quality product,Kindle Customer,example@example.com,TRUE
oil-of-oregano,2020-03-26,Porque me cobra un articulo que no he comprado es la segunda vez q me hacen un cobro de productos que no he solicitado. Me tienen harta,1,Que no cobre algo que no he comprando,Leorfa Maria,example@example.com,TRUE
oil-of-oregano,2020-04-25,Gross. Don’t buy these. Get ones in a softgel form.  These are hard the oil looks black and hardly any oil in them.,1,Don’t buy.,Kari M.,example@example.com,TRUE
oil-of-oregano,2018-11-01,no difference,2,no,Brenda jefferson,example@example.com,TRUE
oil-of-oregano,2019-06-19,This is not Oregono oil taste like tar and gasoline the pills were black and I got sick after consuming them,1,Not Oregono oil,Wedeline pierre,example@example.com,TRUE
oil-of-oregano,2017-04-16,Did not agree with me stopped taking it after 2 weeks,2,Two Stars,Guarddog,example@example.com,TRUE
oil-of-oregano,2020-04-28,Product arrived with broken seal.  Threw it out in dusgust.,1,Bad condition,Big Al,example@example.com,TRUE
oil-of-oregano,2015-11-16,Soy is bad for our health due to estrogen levels. Really sad to learn soy lecithin is used with oregano oil. :(,1,Soy is bad for our health due to estrogen levels,Otb Shopper,example@example.com,TRUE
oil-of-oregano,2019-10-31,This bottle had no seal on it of any kind.,1,Not Sealed,Erik B.,example@example.com,TRUE
oil-of-oregano,2019-05-21,All pills were dried out upon arrival. Sent back for refund.,1,Returned,DUNGHILL,example@example.com,TRUE
oil-of-oregano,2019-10-16,Did absolutely nothing. I question the legitimacy of this product,1,Garbage,Micha S,example@example.com,TRUE
oil-of-oregano,2015-12-24,What can I say? I feel sick when I take it for the first couple hours but then stronger than ever afterwards. Making sure to drink lots of water helps dismiss the nausea big time!I started taking this for a major candida overgrowth problem. My stools were full of candida and I felt tired and a bit weak. I was worried and so started on this along with a couple other supplements. The first night I took it (last Saturday) it seemed to all go to boosting my immune system beyond what I could have imagined. The scratchy throat I had and weaknesses from cold weather disappeared and I proceeded to stay up till 3am that night at a party with NO immune repercussions which amazed me.The next day the nausea started. The good news was that the candida immediately decreased in my stools to the point I could barely see it and once the slight upset stomach subsided I felt more clear and strong in my body than before starting the supplement. By the third day the nausea lessened drinking lots of water and fourth day it was barely noticeable. I took a day off then and that brings us to today when I took it again and had to lay down for a while this morning from the semi sick feeling the oil gives. They say this is the candida die off symptoms. As long as I eat 30 min after taking it and drink tons of water that seems to help. I'm sticking with this for a little while since I'm not working this week and can deal with a little nausea to make my body stronger,4,Taking for Candida. Makes me nauseous but it's working,Julia,example@example.com,TRUE
oil-of-oregano,2018-07-17,product not new its clumped together in the capsule.  not comfortable taking them. want to return.,1,not comfortable taking them,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2016-03-18,Caused gas,2,Two Stars,SMR,example@example.com,TRUE
oil-of-oregano,2019-09-25,Didn't taste good,1,Too high,Keith Collins,example@example.com,TRUE
oil-of-oregano,2019-02-07,Seal was broken upon arrival.,1,Seal was broken upon arrival,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2016-08-08,I get a gassy stomach every time I take it. I usually like gaia products but not this one,1,I usually like gaia products,ARabbit,example@example.com,TRUE
oil-of-oregano,2018-11-28,NO ME LLEGA!!!,1,TRACKING DONDE ESTA?,Esmaragdo,example@example.com,TRUE
oil-of-oregano,2015-04-01,My wife was prescribed four different antibiotics over a four month period for chronic swollen glands and low grade fever. Her blood tests showed a "Nonspecific Infection." She felt lethargic spacey and some days she couldn't even get out of bed. When told to try yet another antibiotic she went instead to a local reputable health food store. An older European woman sold my wife Gaia Oil of Oregano and told her to take "4 capsules 4 times a day" until better continuing that dose for four days after she was better then reduce it to "3 capsules 3 times a day" for four days "2 capsules twice a day" for four days then "2 capsules once a day" for lifetime maintenance increasing the dose again at the first sign of any kind of infection sinus allergy or indigestion. After two days my wife was 100% better. By day three all symptoms were gone and have not returned. After 2 months of superior health she still takes 2 capsules twice a day but will soon taper to 2 once a day. She has more energy and her mood is lighter and brighter than it has ever been. One month ago I started taking 2 capsules once a day for chronic digestive problems. They have disappeared. This product has been a miracle for us.,5,Really Worked!,Rudy G,example@example.com,TRUE
oil-of-oregano,2016-09-15,Really made me nauseous . I was unable to tolerate these.,1,Hard to digest,Cindy Walker,example@example.com,TRUE
oil-of-oregano,2017-11-01,Could not tolerate but probably good for others,1,One Star,bah,example@example.com,TRUE
oil-of-oregano,2017-03-25,I rejected that delivery because was no longer needed and it was overpriced!,1,One Star,Natcap,example@example.com,TRUE
oil-of-oregano,2019-07-18,My husband and I have been taking OOO since 2014 and neither of us has had a cold or flu since then.  We do not get flu shots either.  Before OOO I would get at least 3-4 colds a year and we both had the flu together a few months before starting OOO.We take it for about 2 weeks then take a few weeks break and we take it once a day. If one of us feels something coming on we double up for a few days and then we feel fine. It’s our miracle super-immunity protector!! I no longer dread holiday get togethers which would guarantee me getting a cold every time.  I will always have OOO in the house.,5,No colds or flu for 6 years!!!,Michelle C,example@example.com,TRUE
oil-of-oregano,2018-09-17,works. powerful stuff so be sure to know what you are doing and do not use for prolonged.,4,great product,G.Key,example@example.com,TRUE
oil-of-oregano,2017-08-11,offeres nothing.,1,regular vitamins at the store do more for you than these,Gabrielleup10,example@example.com,TRUE
oil-of-oregano,2015-07-28,I follow a holistic Paleo diet and as such try to avoid modern medicines which often mask symptoms rather than address the root cause. Oil of Oregano is one of my all time favorite herbs for the immune system. Studies show it is even as potent as some antibiotics. I like to use this stuff in small amounts weekly to give my immune system a boost and do some high dosing when I feel a cold coming on. Love love love this stuff! For more information on oil of oregano and other great supplements you can check out my book,5,Awesome For Immune System - I Always Keep This On Hand!,Melanie Avalon,example@example.com,TRUE
oil-of-oregano,2018-10-31,I love Gaia Herbs they're one of my favorite companies and I always keep a bottle of Oil of Oregano in my home just in case.  I do not take any western medicine and so when I have an infection where antibiotics would be prescribed I go home and take this instead.  It works!  Been using it for over 15 years now.  Love it!  I recently used it to cure an eye infection.  Excellent product!,5,One of My Favorite Companies,Laughsalot,example@example.com,TRUE
oil-of-oregano,2016-05-16,Makes me nauseated.,1,One Star,Wolf,example@example.com,TRUE
oil-of-oregano,2017-05-21,This brand seems to have remedied an issue I'd mostly solved but for one small lagging symptom. I've been taking these for 21 days. I tried another brand of oil of oregano that was cut with other oils and that other brand did not solve the problem after *months* of use. I am beyond thrilled. After all my research I had the right remedy just not the right brand. Ladies if you are having some lady issues Gaia appears to the be the right stuff! The other brand was light in color--Gaia is so dark as to be almost black and you can smell the oil through the capsule. Quality is key here! So relieved to finally have found what works.,5,Right brand right remedy,Shannon J. Jenkins,example@example.com,TRUE
oil-of-oregano,2019-12-22,I absolutely love this product and all their brands!!! Thanks Amazon for making It easily available,5,The best Oil Of Oregano Ever!!!,Divinity Grace,example@example.com,TRUE
oil-of-oregano,2018-02-27,Great stuff..,5,Love it,Carolina M,example@example.com,TRUE
oil-of-oregano,2016-11-01,One of my absolute favorites from this company. Has completely replaced antibiotics for me. Usually take in conjunction with their olive leaf pills.,5,One of my absolute favorites from this company. Has ...,Larry Flaxman,example@example.com,TRUE
oil-of-oregano,2019-09-30,Unsure I am concerned about the color of the oil. I see a few other reviews stating it's thick and black oil. I just had one so far.,3,I did stop coughing,334DownSouthTrendBeauty,example@example.com,TRUE
oil-of-oregano,2019-03-17,I would NEVER suggest this product to anyone!!  I came down with a cold recently and loaded up on my typical vitamins which I’ve taken time and time again.  The only new one that I decided to give a try because of all the wonderful things I’ve heard about it was Oil of Oregano by Gaia!  Never again.  I had the most severe pain in my upper intestine for about 8 hours and I’ve finally just thrown up and smelled a horrid smell of oregano.  This pain was so severe that I was begging my finance to take me to the ER.  He’s been by my side all day trying to find out a way to avoid going to the ER and accruing medical expenses.  After suffering for 8 hours straight I’ve finally gotten a bit of relief by making myself throw up.  It seemed to be severe acid reflex.  Now I’m finding out a lot of people have had this side effect occur from oil of oregano even some permanent side effects.  I’m hoping this is not the case for me but I must warn everyone to avoid this and seek something else natural but safe.,1,Could cause permanent gut and intestinal issues!,Dominique,example@example.com,TRUE
oil-of-oregano,2019-03-06,I ordered this brand because I cannot say enough good things about their other product that I have been using for years for Gas& Bloating. Their gas remedy does contain some charcoal which can be dehydrating so drink lots of water and do not overuse!,5,Gaia is one of the most effective brands available,Cross-eyed cat,example@example.com,TRUE
oil-of-oregano,2014-09-04,fast and no problems,5,Five Stars,Kindle Customer,example@example.com,TRUE
oil-of-oregano,2020-08-30,I had bought this to boost immunity as it's purported to do. I don't know if the base oil for this oregano oil is cheap. It gives me heartburn almost immediately.I've had this problem with other oil-based capsules. Perhaps I am hyper-sensitive.But be ye forewarned!,2,Gaia oregano oil produces indigestion,fizzy lifting,example@example.com,TRUE
oil-of-oregano,2014-10-01,Is very good,5,Five Stars,Marielena,example@example.com,TRUE
oil-of-oregano,2018-07-05,Bought from whole foods. Everytime I take this I get stomach pains nausea and headaches. Not sure if it is the potent detox effects or what but I'll avoid this product forever. The last time time I took this I got so sick that I was throwing up (I only took one and I had not taken any before that in months). Be very careful. This formula is too strong for me.,2,Too strong for me - vomiting,Krishni,example@example.com,TRUE
oil-of-oregano,2016-07-17,I love Gaia products. They're always top quality but this one contains soy lecithin. I am really upset about it. Soy causes hormonal imbalance in our bodies. Disappointed.,1,Soy lecithin,Michael K.,example@example.com,TRUE
oil-of-oregano,2020-08-21,Ordered for my daughter.  She likes this brand and she is very particular researches everything she puts in her body.,5,My daughter is particular and this brand is her preference.,agoldstein,example@example.com,TRUE
oil-of-oregano,2019-12-01,These work. I take them at the first sign of sickness and they almost always prevent me from actually getting sick.,5,These work to keep me from getting sick,M. Na,example@example.com,TRUE
oil-of-oregano,2020-11-25,this oil is one of the best to use now  with covid10 and all winter illness,5,can help now with covid19,nina1,example@example.com,TRUE
oil-of-oregano,2019-06-13,Great real not fake,5,Oil of Oregano,Bill-DelAltoMonte,example@example.com,TRUE
oil-of-oregano,2021-06-20,I use oregano oil for sinus infections and other ailments.  It really works for me.  Some say it has antibiotic properties.  I just know it works.,5,Oregano oil is great for colds.,Amazon Customer,example@example.com,TRUE
oil-of-oregano,2020-07-20,These are easy to swallow.  They have a strong oregano flavor so I wouldn't take on an empty stomach if you're prone to indegestion.,5,Easy to Swallow,Pat M,example@example.com,TRUE
oil-of-oregano,2021-12-17,Love having this on hand for a variety of ailments nips things in the bud quickly. Highly recommend.,5,Natures Remedy,Marie Elizabeth,example@example.com,TRUE
oil-of-oregano,2022-03-16,This is my go to brand for oregano oil capsules. I have tried others and none compare to this brand. This knocks my utis out without a problem. I take more than the instructed dose to achieve those results. You can find this brand cheaper elsewhere but Amazon delivers the quickest when you need it.,5,I will never buy another brand,Marie,example@example.com,TRUE
oil-of-oregano,2021-06-28,I was surprised to see that this oil is not oil at as lol but a thick glob of goo when opened. I wanted the oil.,3,New to me….,Mschoonb,example@example.com,TRUE
oil-of-oregano,2022-02-19,Satisfied,5,Satisfied,Busy Mom,example@example.com,TRUE
oil-of-oregano,2021-11-27,We been taking this for about a year and we have not been sick much it’s been a blessing that we don’t get a cold  so will be buying more just take one s day and it’s keeps us healthy! Great stuff,5,Keep immune  safe,A. Murrah,example@example.com,TRUE
oil-of-oregano,2022-01-29,Kudos!,5,Product that really works!,skr,example@example.com,TRUE
oil-of-oregano,2020-09-05,Gastritis will get worse if taken. Omg i cant say enough i had a hell of time after taking two of these in two days. For sibo only cud be ok but if u have gastritis stop right now.,1,Stop if u have gastritis,Siddharth,example@example.com,TRUE
oil-of-oregano,2022-01-30,Easy to swallow as it us a gel cap with rounded ends. It has helped me get over or lessen my flare ups of Chrinic Active Epstein Barr Virus.,5,Helps my Chronic Epstein Barr,JJ in NM,example@example.com,TRUE
oil-of-oregano,2020-10-29,Very good for your body and  immune system,5,Great for the body,oscar,example@example.com,TRUE
oil-of-oregano,2021-10-12,The taste is not bad and it aids digestion.  Also it is easy to swallow with no bitter  After taste.  A personal note I feel better for taking the capsule instead of the liquid.,5,Oil of Oregano protects your guy from Pilori.,Valerie Forester,example@example.com,TRUE
oil-of-oregano,2020-11-29,The strength seem to be better richer darker quality oregano oil.,5,Better quality oregano oil,Valerie Nzinga,example@example.com,TRUE
oil-of-oregano,2021-09-23,Took this when I had a bad cold and it really helped me to feel better within days! Great product!,5,Will purchase again!,Amy,example@example.com,TRUE
oil-of-oregano,2020-03-21,As described,5,As described,raymond romito,example@example.com,TRUE
